date,source,site,channel,media,visit
2017/5/30,手机_精准营销,2345手机导航,活动,首页酷站,5
2017/5/30,品牌营销_品牌词,品牌词产品,导航入口,品牌词商城,5
2017/5/30,搜索,搜狗,PC,硬广,5
2017/5/30,精准营销,360导航,PC,名站文字链,5
2017/5/30,搜索,百度,百度手机sem,手机品牌词_PC,10
2017/5/30,公众号,微信,手机微信品牌词tv,-,9
2017/5/30,CRM,会员,商城,邮箱,7
2017/5/30,搜索,搜狗综合品专sum,PC品专,tab图1,7
2017/5/30,搜索,百度semph,手机品牌词_PC,品牌词手机,5
2017/5/30,手机_搜索,神马,综合semsum,商城品牌词,5
2017/5/30,精准营销,360,PC_手机,360哇塞,5
2017/5/30,手机_品牌营销_品牌词,品牌词广告,全品类,移动端,4
2017/5/30,搜索,百度semsum,商城品牌词_PC,品牌词,4
2017/5/30,手机_网站联盟,亿起发,-,-,4
2017/5/30,CRM,会员,商城,积分商城,4
2017/5/30,搜索,百度semph,手机产品词_PC,酷1手机,4
2017/5/30,其它,手机媒介,线下二维码,线下二维码,4
2017/5/30,精准营销,暴风影音,活动,TIPS,4
2017/5/30,手机_搜索,搜狗,搜狗商城品专,无线品专,4
2017/5/30,搜索,搜狗综合品专semph,品牌直通车,短链接1,4
2017/5/30,搜索,360,好搜手机品专,PC品专,4
2017/5/30,搜索,搜狗,搜狗手机品专,PC品专,3
2017/5/30,品牌营销_品牌词,品牌词产品,音乐频道大事件_专区标签,PC,3
2017/5/30,品牌营销_品牌词,品牌词运营,首页右侧LOGO,pc,3
2017/5/30,手机_品牌营销_品牌词,品牌词产品,APP_首页推广位,移动端,3
2017/5/30,社会化联盟,个人网站联盟,PC端,个人网站联盟,3
2017/5/30,搜索,360,PC,硬广,3
2017/5/30,手机_品牌营销_品牌词,品牌词运营,贴片,移动端,3
2017/5/30,精准营销,360导航,活动,酷站,3
2017/5/30,其它,会员,乐次元,PC,3
2017/5/30,品牌营销_品牌词,品牌词产品,乐看搜索_左侧广告位,PC,3
2017/5/30,精准营销,hao123,活动,手机酷站,3
2017/5/30,搜索,百度,百度手机sem,商城品牌词_PC,3
2017/5/30,搜索,搜狗综合品专semph,PC品专,tab图2,3
2017/5/30,搜索,搜狗综合品专sum,品牌直通车,进入官网,3
2017/5/30,搜索,搜狗综合品专sum,PC品专,左侧大图2,5
2017/5/30,手机_搜索,搜狗,通用搜狗sem,商城品牌词_M,4
2017/5/30,搜索,360,通用360sem,商城品牌词_PC,3
2017/5/30,手机_品牌营销_品牌词,品牌词运营,移动端_活动中心,app,3
2017/5/30,其它,生态化反,PC站,banner,3
2017/5/30,搜索,百度,百度手机品专,PC品专,3
2017/5/30,手机_搜索,百度,M站,硬广,5
2017/5/30,手机_搜索,搜狗semsum,商城品牌词_M,品牌词商城,3
2017/5/30,手机_社会化联盟,个人网站联盟,M站,综合,3
2017/5/30,SEO,360,WAP,-,3
2017/5/30,手机_精准营销,猎豹,手机,金山电池医生IOS,2
2017/5/30,手机_品牌营销_品牌词,品牌词广告,乐品15秒前贴片_app,app,2
2017/5/30,BD营销,蜻蜓FM,banner,新品宣传,2
2017/5/30,手机_搜索,搜狗,搜狗手机sem,商城品牌词_M,2
2017/5/30,搜索,360,电视semtv,电视品牌词_PC,2
2017/5/30,品牌营销_品牌词,品牌词产品,直播频道直播大厅_收看标签,PC,2
